primary_type,subtype,lat,lon,name,amenity,building,access,leisure,fee,parking
leisure,park,52.1407678,20.8115144,,,,,garden,,
leisure,park,52.1410155,20.8113133,,,,,garden,,
leisure,park,52.1407688,20.8113674,,,,,garden,,
leisure,park,52.1407565,20.8117006,,,,,garden,,
leisure,park,52.1405732,20.8118116,,,,,garden,,
leisure,park,52.1402008,20.8119715,,,,,garden,,
leisure,park,52.139985,20.8125042,,,,,garden,,
leisure,park,52.1398197,20.812683,,,,,garden,,
leisure,park,52.1397119,20.8127274,,,,,garden,,
leisure,park,52.1394526,20.8123226,,,,,garden,,
leisure,park,52.1393449,20.8126708,,,,,garden,,
leisure,park,52.1388361,20.8125768,,,,,garden,,
leisure,park,52.1385313,20.8132023,,,,,garden,,
leisure,park,52.1380787,20.8128912,,,,,garden,,
leisure,park,52.1380591,20.8134027,,,,,garden,,
leisure,park,52.137893,20.8134512,,,,,garden,,
leisure,park,52.1377644,20.8133392,,,,,garden,,
leisure,park,52.1380492,20.8129021,,,,,garden,,
leisure,park,52.1375792,20.8134154,,,,,garden,,
leisure,park,52.139034,20.8145901,,,,,garden,,
leisure,park,52.1386211,20.8146808,,,,,garden,,
leisure,park,52.1388069,20.814551,,,,,garden,,
leisure,park,52.1385556,20.8146849,,,,,garden,,
leisure,park,52.1381947,20.8152038,,,,,garden,,
leisure,park,52.1377448,20.8151798,,,,,garden,,
leisure,park,52.1378492,20.8150835,,,,,garden,,
leisure,park,52.1375691,20.8150538,,,,,garden,,
leisure,park,52.1378033,20.8146075,,,,,garden,,
leisure,park,52.137593,20.8145635,,,,,garden,,
leisure,park,52.1384244,20.8143253,,,,,garden,,
leisure,park,52.1374869,20.814412,,,,,garden,,
leisure,park,52.1379723,20.8140588,,,,,garden,,
leisure,park,52.1380346,20.8140326,,,,,garden,,
leisure,park,52.1387095,20.8139874,,,,,garden,,
leisure,park,52.1392597,20.8138969,,,,,garden,,
leisure,park,52.1397146,20.8132606,,,,,garden,,
leisure,park,52.1381436,20.8138987,,,,,garden,,
leisure,park,52.1377073,20.8139904,,,,,garden,,
leisure,park,52.1376797,20.8137893,,,,,garden,,
leisure,park,52.1376578,20.8136301,,,,,garden,,
leisure,park,52.1378972,20.8135454,,,,,garden,,
leisure,park,52.1380792,20.8134794,,,,,garden,,
leisure,park,52.1392228,20.8129799,,,,,garden,,
leisure,park,52.1392571,20.8129668,,,,,garden,,
leisure,park,52.1387009,20.8152726,,,,,garden,,
leisure,park,52.1387009,20.8152726,,,,,garden,,
leisure,park,52.138213,20.8174174,,,,,garden,,
leisure,park,52.1383226,20.8170316,,,,,garden,,
leisure,park,52.137756,20.8168273,,,,,garden,,
leisure,park,52.1377875,20.8166574,,,,,garden,,
leisure,park,52.1384504,20.8165967,,,,,garden,,
leisure,park,52.1385087,20.8163561,,,,,garden,,
leisure,park,52.1379329,20.8160501,,,,,garden,,
leisure,park,52.1380738,20.8159999,,,,,garden,,
leisure,park,52.1387466,20.8154081,,,,,garden,,
leisure,park,52.1386897,20.8156302,,,,,garden,,
leisure,park,52.1377017,20.8160488,,,,,garden,,
leisure,park,52.1378724,20.8154941,,,,,garden,,
leisure,park,52.1382239,20.8154794,,,,,garden,,
leisure,park,52.1391722,20.8160202,,,,,garden,,
leisure,park,52.139634,20.816284,,,,,garden,,
leisure,park,52.1390468,20.8169873,,,,,garden,,
leisure,park,52.1384481,20.8169583,,,,,garden,,
leisure,park,52.1387566,20.8172998,,,,,garden,,
leisure,park,52.1386786,20.8161873,,,,,garden,,
leisure,park,52.1387325,20.8160007,,,,,garden,,
leisure,park,52.1388206,20.8156994,,,,,garden,,
leisure,park,52.1389326,20.8155711,,,,,garden,,
leisure,park,52.1388892,20.8155055,,,,,garden,,
leisure,park,52.1391596,20.8151883,,,,,garden,,
leisure,park,52.1398319,20.8158319,,,,,garden,,
leisure,park,52.1395746,20.8155717,,,,,garden,,
leisure,park,52.139646,20.8153915,,,,,garden,,
leisure,park,52.1398026,20.8138404,,,,,garden,,
leisure,park,52.1405651,20.8124793,,,,,garden,,
leisure,park,52.1401147,20.812826,,,,,garden,,
leisure,park,52.1403177,20.8137558,,,,,garden,,
leisure,park,52.1399303,20.8136897,,,,,garden,,
leisure,park,52.1398388,20.814275,,,,,garden,,
leisure,park,52.1395462,20.8136754,,,,,garden,,
leisure,park,52.1394377,20.8138377,,,,,garden,,
leisure,park,52.1395797,20.8145557,,,,,garden,,
leisure,park,52.1392862,20.8142608,,,,,garden,,
leisure,park,52.1392826,20.8148795,,,,,garden,,
leisure,park,52.1407514,20.8126296,,,,,garden,,
leisure,park,52.1411731,20.8125061,,,,,garden,,
leisure,park,52.140917,20.8118074,,,,,garden,,
leisure,park,52.1408864,20.8118035,,,,,garden,,
leisure,park,52.1410402,20.8116362,,,,,garden,,
leisure,park,52.1412342,20.812095,,,,,garden,,
leisure,park,52.1413267,20.8123144,,,,,garden,,
leisure,park,52.1410402,20.8116362,,,,,garden,,
leisure,park,52.1413969,20.8113473,,,,,garden,,
leisure,park,52.1420131,20.8116963,,,,,garden,,
leisure,park,52.277674,20.9738876,,,,,garden,,
leisure,park,52.2779101,20.9735623,,,,,garden,,
leisure,park,52.1412138,20.8111226,,,,,garden,,
leisure,park,52.1059987,21.3039934,Ekologiczny Ogród Marzeń,,,,park,,
leisure,park,52.1613144,20.8926324,,,,,garden,,
leisure,park,52.1608775,20.8923243,,,,,garden,,
leisure,park,52.1606272,20.8930405,,,,,garden,,
leisure,park,52.1624474,20.8944322,,,,,garden,,
leisure,park,52.1621094,20.8940202,,,,,garden,,
leisure,park,52.1646989,20.8967203,,,,,garden,,
leisure,park,52.1696988,20.8932375,,,,,garden,,
leisure,park,52.1696307,20.8931541,,,,,garden,,
leisure,park,52.1693352,20.8928043,,,,,garden,,
leisure,park,52.1692516,20.8927046,,,,,garden,,
leisure,park,52.1690683,20.8924873,,,,,garden,,
leisure,park,52.1689931,20.892398,,,,,garden,,
leisure,park,52.1689458,20.8923416,,,,,garden,,
leisure,park,52.1689188,20.8923094,,,,,garden,,
leisure,park,52.1688399,20.8922139,,,,,garden,,
leisure,park,52.16861,20.8919343,,,,,garden,,
leisure,park,52.1678871,20.8910822,,,,,garden,,
leisure,park,52.1676429,20.8793153,,,,,garden,,
leisure,park,52.1677598,20.8792682,,,,,garden,,
leisure,park,52.1677685,20.8792831,,,,,garden,,
leisure,park,52.1678184,20.8794166,,,,,garden,,
leisure,park,52.168481,20.8807085,,,,,garden,,
leisure,park,52.1683178,20.8804412,,,,,garden,,
leisure,park,52.1684112,20.8805891,,,,,garden,,
leisure,park,52.1684488,20.8806583,,,,,garden,,
leisure,park,52.1699016,20.8828486,,,,,garden,,
leisure,park,52.170006,20.882977,,,,,garden,,
leisure,park,52.1709909,20.8846315,,,,,garden,,
leisure,park,52.1711242,20.8848866,,,,,garden,,
leisure,park,52.2358681,20.9148879,,,,,garden,,
leisure,park,52.2356216,20.9154612,,,,,garden,,
leisure,park,52.2358388,20.9159358,,,,,garden,,
leisure,park,52.2358516,20.9160964,,,,,garden,,
leisure,park,52.2358184,20.9161073,,,,,garden,,
leisure,park,52.2358212,20.9159423,,,,,garden,,
leisure,park,52.235642,20.9152993,,,,,garden,,
leisure,park,52.2339643,20.915567,,,,,garden,,
leisure,park,52.234006,20.9155448,,,,,garden,,
leisure,park,52.2342313,20.9160408,,,,,garden,,
leisure,park,52.2344988,20.915608,,,,,garden,,
leisure,park,52.2337839,20.9157624,,,,,garden,,
leisure,park,52.2337794,20.9164064,,,,,garden,,
leisure,park,52.2469515,21.1073329,,,,,garden,,
leisure,park,52.2469793,21.1077485,,,,,garden,,
leisure,park,52.246815,21.1075419,,,,,garden,,
leisure,park,52.246631,21.107516,,,,,garden,,
leisure,park,52.2465148,21.1075927,,,,,garden,,
leisure,park,52.2464699,21.1075903,,,,,garden,,
leisure,park,52.2464644,21.1075582,,,,,garden,,
leisure,park,52.2464039,21.1075169,,,,,garden,,
leisure,park,52.2462461,21.1073428,,,,,garden,,
leisure,park,52.2465899,21.107284,,,,,garden,,
leisure,park,52.2465952,21.1069455,,,,,garden,,
leisure,park,52.246572,21.1069255,,,,,garden,,
leisure,park,52.1675394,20.8791455,,,,,garden,,
leisure,park,52.1625166,20.8872045,,,,,garden,,
leisure,park,52.1635903,20.8854221,,,,,garden,,
leisure,park,52.2464178,21.1085735,,,,,garden,,
leisure,park,52.2466335,21.1080807,,,,,garden,,
leisure,park,52.2466616,21.1080996,,,,,garden,,
leisure,park,52.2463476,21.1078884,,,,,garden,,
leisure,park,52.2463284,21.1078754,,,,,garden,,
leisure,park,52.2461272,21.1086027,,,,,garden,,
leisure,park,52.246195,21.1082902,,,,,garden,,
leisure,park,52.248314,21.1084712,,,,,garden,,
leisure,park,52.246488,21.1093151,,,,,garden,,
leisure,park,52.2459936,21.1095182,,,,,garden,,
leisure,park,52.2460849,21.1094073,,,,,garden,,
leisure,park,52.2460059,21.1093425,,,,,garden,,
leisure,park,52.2459027,21.1094736,,,,,garden,,
leisure,park,52.2458009,21.1094813,,,,,garden,,
leisure,park,52.2457553,21.1094582,,,,,garden,,
leisure,park,52.245689,21.1094246,,,,,garden,,
leisure,park,52.2456108,21.1093849,,,,,garden,,
leisure,park,52.1609803,20.8851512,,,,,garden,,
leisure,park,52.1613125,20.885704,,,,,garden,,
leisure,park,52.2481035,21.11062,,,,,garden,,
leisure,park,52.2481066,21.1103633,,,,,garden,,
leisure,park,52.2480399,21.1102027,,,,,garden,,
leisure,park,52.2478287,21.1103471,,,,,garden,,
leisure,park,52.2477898,21.1102185,,,,,garden,,
leisure,park,52.2477562,21.1101609,,,,,garden,,
leisure,park,52.2476117,21.1101951,,,,,garden,,
leisure,park,52.2472862,21.1098337,,,,,garden,,
leisure,park,52.2473178,21.1099282,,,,,garden,,
leisure,park,52.2471273,21.1100035,,,,,garden,,
leisure,park,52.2470348,21.1098148,,,,,garden,,
leisure,park,52.2468186,21.1099834,,,,,garden,,
leisure,park,52.2468737,21.1097171,,,,,garden,,
leisure,park,52.2084539,20.9995442,,,,,garden,,
leisure,park,52.1692353,20.8654204,,,,,garden,,
leisure,park,52.2965817,21.0333287,,,,,garden,,
leisure,park,52.296742,21.0334238,,,,,garden,,
leisure,park,52.2966812,21.0341338,,,,,garden,,
leisure,park,52.2967281,21.0342386,,,,,garden,,
leisure,park,52.2952445,21.0330944,,,,,garden,,
leisure,park,52.2067584,20.9439631,,,,,garden,,
leisure,park,52.2071184,20.9444721,,,,,garden,,
leisure,park,52.2076103,20.9452201,,,,,garden,,
leisure,park,52.2082228,20.9462751,,,,,garden,,
leisure,park,52.2459521,21.1097803,,,,,garden,,
leisure,park,52.2458635,21.1100041,,,,,garden,,
leisure,park,52.2461114,21.1101767,,,,,garden,,
leisure,park,52.245999,21.110645,,,,,garden,,
leisure,park,52.245445,21.1104316,,,,,garden,,
leisure,park,52.2453959,21.1104737,,,,,garden,,
leisure,park,52.2452835,21.110027,,,,,garden,,
leisure,park,52.2962537,21.052524,,,,,garden,,
leisure,park,52.2962519,21.052263,,,,,garden,,
leisure,park,52.2962498,21.0523264,,,,,garden,,
leisure,park,52.169884,20.8651791,,,,,garden,,
leisure,park,52.2353562,20.9149401,,,,,garden,,
leisure,park,52.2349936,20.9153251,,,,,garden,,
leisure,park,52.2353588,20.9151629,,,,,garden,,
leisure,park,52.0569414,20.9673626,,,,,garden,,
leisure,park,52.0964435,21.0106834,,,,,garden,,
leisure,park,52.1498107,20.8165933,,,,,garden,,
leisure,park,52.1497658,20.8167348,,,,,garden,,
leisure,park,52.1498781,20.816729,,,,,garden,,
leisure,park,52.1499371,20.8167826,,,,,garden,,
leisure,park,52.1500095,20.8168035,,,,,garden,,
leisure,park,52.1501061,20.8168079,,,,,garden,,
leisure,park,52.1501608,20.816851,,,,,garden,,
leisure,park,52.1502265,20.8167154,,,,,garden,,
leisure,park,52.1502636,20.8168424,,,,,garden,,
leisure,park,52.1501301,20.8166875,,,,,garden,,
leisure,park,52.1503409,20.8167476,,,,,garden,,
leisure,park,52.1503818,20.8169147,,,,,garden,,
leisure,park,52.1504077,20.8167676,,,,,garden,,
leisure,park,52.150477,20.816921,,,,,garden,,
leisure,park,52.1505054,20.8169294,,,,,garden,,
leisure,park,52.1494259,20.8164562,,,,,garden,,
leisure,park,52.14908,20.8161343,,,,,garden,,
leisure,park,52.1490914,20.8161665,,,,,garden,,
leisure,park,52.1492988,20.8159035,,,,,garden,,
leisure,park,52.1493611,20.8159228,,,,,garden,,
leisure,park,52.1495646,20.8159996,,,,,garden,,
leisure,park,52.2973267,21.0358421,,,,,garden,,
leisure,park,52.2972746,21.0357786,,,,,garden,,
leisure,park,52.2970842,21.0354265,,,,,garden,,
leisure,park,52.2971004,21.0353105,,,,,garden,,
leisure,park,52.2970807,21.0334729,,,,,garden,,
leisure,park,52.2968237,21.0341721,,,,,garden,,
leisure,park,52.296704,21.0360771,,,,,garden,,
leisure,park,52.2968157,21.0351567,,,,,garden,,
leisure,park,52.2968052,21.0349101,,,,,garden,,
leisure,park,52.2968168,21.0347388,,,,,garden,,
leisure,park,52.297366,21.0361432,,,,,garden,,
leisure,park,52.2972909,21.0364953,,,,,garden,,
leisure,park,52.2996389,21.041329,,,,,garden,,
leisure,park,52.2982188,21.0412258,,,,,garden,,
leisure,park,52.0969932,21.0091874,,,,,garden,,
leisure,park,52.0976081,21.0087064,,,,,garden,,
leisure,park,52.0983033,21.0083125,,,,,garden,,
leisure,park,52.0979412,21.0087145,,,,,garden,,
leisure,park,52.0971858,21.0085432,,,,,garden,,
leisure,park,52.2346951,20.9171044,,,,,garden,,
leisure,park,52.2346746,20.9169455,,,,,garden,,
leisure,park,52.2921283,21.040581,,,,,garden,,
leisure,park,52.2915023,21.0397452,,,,,garden,,
leisure,park,52.2351886,20.9191359,,,,,garden,,
leisure,park,52.2359444,20.9185838,,,,,garden,,
leisure,park,52.2353943,20.9184329,,,,,garden,,
leisure,park,52.2478102,21.1107165,,,,,garden,,
leisure,park,52.2478733,21.1107937,,,,,garden,,
leisure,park,52.2478906,21.1107861,,,,,garden,,
leisure,park,52.2479742,21.1107445,,,,,garden,,
leisure,park,52.248141,21.1108978,,,,,garden,,
leisure,park,52.2481779,21.1112056,,,,,garden,,
leisure,park,52.2481274,21.1111573,,,,,garden,,
leisure,park,52.2481227,21.1110728,,,,,garden,,
leisure,park,52.2480778,21.1111597,,,,,garden,,
leisure,park,52.2479724,21.1110903,,,,,garden,,
leisure,park,52.2480102,21.1108953,,,,,garden,,
leisure,park,52.2478739,21.1108681,,,,,garden,,
leisure,park,52.2477605,21.1109935,,,,,garden,,
leisure,park,52.2477136,21.1109826,,,,,garden,,
leisure,park,52.2477507,21.1107827,,,,,garden,,
leisure,park,52.2479429,21.1115212,,,,,garden,,
leisure,park,52.2477008,21.1106606,,,,,garden,,
leisure,park,52.2474129,21.1107485,,,,,garden,,
leisure,park,52.2474287,21.1106628,,,,,garden,,
leisure,park,52.2473558,21.1107202,,,,,garden,,
leisure,park,52.2473412,21.110804,,,,,garden,,
leisure,park,52.2478933,21.1115738,,,,,garden,,
leisure,park,52.2478025,21.1114692,,,,,garden,,
leisure,park,52.2476037,21.1112978,,,,,garden,,
leisure,park,52.2474689,21.1112371,,,,,garden,,
leisure,park,52.2473254,21.111242,,,,,garden,,
leisure,park,52.2472785,21.1111617,,,,,garden,,
leisure,park,52.2470645,21.1108356,,,,,garden,,
leisure,park,52.2470759,21.1103345,,,,,garden,,
leisure,park,52.2469284,21.1107148,,,,,garden,,
leisure,park,52.246828,21.1104627,,,,,garden,,
leisure,park,52.2464954,21.1106595,,,,,garden,,
leisure,park,52.2465923,21.1105762,,,,,garden,,
leisure,park,52.2465717,21.1102403,,,,,garden,,
leisure,park,52.2466295,21.1102481,,,,,garden,,
leisure,park,52.2453774,21.1115262,,,,,garden,,
leisure,park,52.2460705,21.111101,,,,,garden,,
leisure,park,52.2462016,21.1109861,,,,,garden,,
leisure,park,52.2459954,21.1111138,,,,,garden,,
leisure,park,52.2458623,21.1108553,,,,,garden,,
leisure,park,52.2456253,21.1110854,,,,,garden,,
leisure,park,52.2453402,21.1109144,,,,,garden,,
leisure,park,52.2453233,21.1106353,,,,,garden,,
leisure,park,52.2449986,21.1113229,,,,,garden,,
leisure,park,52.2452391,21.1119155,,,,,garden,,
leisure,park,52.245734,21.1129602,,,,,garden,,
leisure,park,52.2458147,21.1127761,,,,,garden,,
leisure,park,52.2455185,21.1123838,,,,,garden,,
leisure,park,52.2451339,21.1124226,,,,,garden,,
leisure,park,52.2452266,21.1121199,,,,,garden,,
leisure,park,52.2453209,21.1122024,,,,,garden,,
leisure,park,52.245504,21.1119905,,,,,garden,,
leisure,park,52.2453926,21.1119795,,,,,garden,,
leisure,park,52.2450487,21.112633,,,,,garden,,
leisure,park,52.2451997,21.1126911,,,,,garden,,
leisure,park,52.2340254,20.9168171,,,,,garden,,
leisure,park,52.2340042,20.916914,,,,,garden,,
leisure,park,52.2338311,20.9165125,,,,,garden,,
leisure,park,52.2343681,20.9166607,,,,,garden,,
leisure,park,52.2343794,20.9167044,,,,,garden,,
leisure,park,52.2343718,20.9165805,,,,,garden,,
leisure,park,52.234265,20.9165834,,,,,garden,,
leisure,park,52.2341683,20.9166236,,,,,garden,,
leisure,park,52.2341365,20.9166856,,,,,garden,,
leisure,park,52.2341326,20.9166302,,,,,garden,,
leisure,park,52.2341717,20.9166817,,,,,garden,,
leisure,park,52.2338379,20.9169638,,,,,garden,,
leisure,park,52.2337804,20.9165588,,,,,garden,,
leisure,park,52.2342094,20.9165813,,,,,garden,,
leisure,park,52.2342644,20.9165716,,,,,garden,,
leisure,park,52.2343719,20.9169551,,,,,garden,,
leisure,park,52.2338008,20.9172868,,,,,garden,,
leisure,park,52.2338226,20.9173585,,,,,garden,,
leisure,park,52.234015,20.9174717,,,,,garden,,
leisure,park,52.234133,20.9173463,,,,,garden,,
leisure,park,52.2340812,20.9174816,,,,,garden,,
leisure,park,52.2340843,20.9173758,,,,,garden,,
leisure,park,52.2342001,20.9173338,,,,,garden,,
leisure,park,52.2341361,20.9173728,,,,,garden,,
leisure,park,52.2341647,20.9174278,,,,,garden,,
leisure,park,52.2344005,20.9171792,,,,,garden,,
leisure,park,52.234483,20.917175,,,,,garden,,
leisure,park,52.234488,20.9173163,,,,,garden,,
leisure,park,52.2344457,20.9175394,,,,,garden,,
leisure,park,52.2345649,20.9177486,,,,,garden,,
leisure,park,52.2345885,20.9180012,,,,,garden,,
leisure,park,52.2344745,20.9177553,,,,,garden,,
leisure,park,52.2344552,20.9178423,,,,,garden,,
leisure,park,52.2344723,20.9180508,,,,,garden,,
leisure,park,52.2342732,20.9179001,,,,,garden,,
leisure,park,52.2342631,20.9180204,,,,,garden,,
leisure,park,52.2342015,20.9178719,,,,,garden,,
leisure,park,52.2341834,20.9179448,,,,,garden,,
leisure,park,52.234156,20.9179414,,,,,garden,,
leisure,park,52.2340539,20.9181901,,,,,garden,,
leisure,park,52.2341652,20.9180176,,,,,garden,,
leisure,park,52.2340571,20.918215,,,,,garden,,
leisure,park,52.2340357,20.9182229,,,,,garden,,
leisure,park,52.2340329,20.9182002,,,,,garden,,
leisure,park,52.2339093,20.917853,,,,,garden,,
leisure,park,52.2339178,20.9179354,,,,,garden,,
leisure,park,52.2343646,20.9194648,,,,,garden,,
leisure,park,52.2343991,20.9197287,,,,,garden,,
leisure,park,52.2349776,20.9207963,,,,,garden,,
leisure,park,52.2346841,20.9208708,,,,,garden,,
leisure,park,52.2475657,21.1120378,,,,,garden,,
leisure,park,52.2474894,21.1123308,,,,,garden,,
leisure,park,52.246612,21.112216,,,,,garden,,
leisure,park,52.2462551,21.1121306,,,,,garden,,
leisure,park,52.247519,21.1123646,,,,,garden,,
leisure,park,52.2467493,21.1124432,,,,,garden,,
leisure,park,52.2470185,21.1125284,,,,,garden,,
leisure,park,52.2468331,21.1122308,,,,,garden,,
leisure,park,52.2471755,21.1124394,,,,,garden,,
leisure,park,52.2473874,21.1123596,,,,,garden,,
leisure,park,52.2476208,21.1119343,,,,,garden,,
leisure,park,52.2476152,21.1119918,,,,,garden,,
leisure,park,52.2466631,21.1124037,,,,,garden,,
leisure,park,52.2472273,21.1114609,,,,,garden,,
leisure,park,52.2471471,21.1114396,,,,,garden,,
leisure,park,52.2909963,21.0395785,,,,,garden,,
leisure,park,52.2911074,21.03983,,,,,garden,,
leisure,park,52.2909235,21.0392217,,,,,garden,,
leisure,park,52.2908107,21.0388901,,,,,garden,,
leisure,park,52.291017,21.0391061,,,,,garden,,
leisure,park,52.2912017,21.0392214,,,,,garden,,
leisure,park,52.2905312,21.0388257,,,,,garden,,
leisure,park,52.2915559,21.0387236,,,,,garden,,
leisure,park,52.2909385,21.0375831,,,,,garden,,
leisure,park,52.2909193,21.0375146,,,,,garden,,
leisure,park,52.2913946,21.0367658,,,,,garden,,
leisure,park,52.2912309,21.0373658,,,,,garden,,
leisure,park,52.2462807,21.114927,,,,,garden,,
leisure,park,52.2463648,21.114768,,,,,garden,,
leisure,park,52.246626,21.1141124,,,,,garden,,
leisure,park,52.2467098,21.1139298,,,,,garden,,
leisure,park,52.2467462,21.1137959,,,,,garden,,
leisure,park,52.2464331,21.1137699,,,,,garden,,
leisure,park,52.2463608,21.1137424,,,,,garden,,
leisure,park,52.246061,21.1139483,,,,,garden,,
leisure,park,52.2460187,21.1137449,,,,,garden,,
leisure,park,52.2461051,21.1134534,,,,,garden,,
leisure,park,52.2457456,21.1133458,,,,,garden,,
leisure,park,52.2457491,21.113822,,,,,garden,,
leisure,park,52.2457186,21.1134939,,,,,garden,,
leisure,park,52.2461576,21.1148139,,,,,garden,,
leisure,park,52.2462425,21.1146427,,,,,garden,,
leisure,park,52.2459226,21.114653,,,,,garden,,
leisure,park,52.245957,21.1145271,,,,,garden,,
leisure,park,52.2458875,21.1146168,,,,,garden,,
leisure,park,52.2456634,21.1144081,,,,,garden,,
leisure,park,52.2455582,21.1145604,,,,,garden,,
leisure,park,52.2462065,21.115135,,,,,garden,,
leisure,park,52.2463115,21.1136258,,,,,garden,,
leisure,park,52.2465412,21.1135118,,,,,garden,,
leisure,park,52.2461345,21.1139779,,,,,garden,,
leisure,park,52.2461256,21.1137266,,,,,garden,,
leisure,park,52.2461431,21.1136107,,,,,garden,,
leisure,park,52.2461606,21.1134951,,,,,garden,,
leisure,park,52.2461799,21.1133673,,,,,garden,,
